time,year,month,reserve,dry_kg,wet_kg,total_kg
8/31/20,2020,8,Dunas de Liencres y Estuario del Pas,-26.59421897,2.51E-13,-26.59421897
8/31/20,2020,8,Balsa del Pulguer,-43.93203193,9.86E-13,-43.93203193
8/31/20,2020,8,Montes del Cerrato,3426.556826,-1.01E-10,3426.556826
8/31/20,2020,8,Basses de l'Albera,949.563953,-9.74E-12,949.563953
8/31/20,2020,8,Les Gavarres,45876.06951,-2.66E-10,45876.06951
8/31/20,2020,8,Prat de Cabanes i Torreblanca,67.24248546,-2.98E-12,67.24248546
8/31/20,2020,8,Urkiola,6579.219879,-7.22E-11,6579.219879
8/31/20,2020,8,Alto Navia,132.3736483,-1.53E-12,132.3736483
8/31/20,2020,8,Badina Escudera,50.86200506,-1.14E-12,50.86200506
8/31/20,2020,8,LA GUARGUERA,762.5667774,-7.71E-12,762.5667774
8/31/20,2020,8,TURBERAS DE ACUMUER,0,0,0
8/31/20,2020,8,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
8/31/20,2020,8,Plans de Sió,3841.765198,-4.91E-11,3841.765198
8/31/20,2020,8,Serra d'en Galceràn,2181.190396,-9.91E-11,2181.190396
8/31/20,2020,8,Ullals del riu Verd,0,0,0
8/31/20,2020,8,Río Guadalmedina,0,0,0
9/30/20,2020,9,Sierra Plana de la Borbolla,1549.121195,-1.68E-11,1549.121195
9/30/20,2020,9,Rias occidentales y Duna de Oyambre,974.4475657,-1.22E-11,974.4475657
9/30/20,2020,9,Dunas de Liencres y Estuario del Pas,277.3242152,-3.41E-12,277.3242152
9/30/20,2020,9,Balsa del Pulguer,65.0790665,-1.31E-12,65.0790665
9/30/20,2020,9,Montes del Cerrato,6561.090412,-1.11E-10,6561.090412
9/30/20,2020,9,Basses de l'Albera,1922.01525,-1.20E-11,1922.01525
9/30/20,2020,9,Les Gavarres,28363.33904,-1.43E-10,28363.33904
9/30/20,2020,9,Prat de Cabanes i Torreblanca,673.4160352,-2.46E-11,673.4160352
9/30/20,2020,9,Urkiola,35243.89682,-7.38E-11,35243.89682
9/30/20,2020,9,Alto Navia,43.00607125,0.28474344,43.29081469
9/30/20,2020,9,Badina Escudera,66.64201631,-1.35E-12,66.64201631
9/30/20,2020,9,LA GUARGUERA,926.0267291,-3.10E-12,926.0267291
9/30/20,2020,9,TURBERAS DE ACUMUER,0,0,0
9/30/20,2020,9,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
9/30/20,2020,9,Plans de Sió,5083.05731,-4.00E-11,5083.05731
9/30/20,2020,9,Serra d'en Galceràn,1831.144167,-6.97E-11,1831.144167
9/30/20,2020,9,Ullals del riu Verd,0,0,0
9/30/20,2020,9,Río Guadalmedina,0,0,0
10/31/20,2020,10,Sierra Plana de la Borbolla,2747.238015,-6.47E-12,2747.238015
10/31/20,2020,10,Rias occidentales y Duna de Oyambre,3018.611039,-7.59E-12,3018.611039
10/31/20,2020,10,Dunas de Liencres y Estuario del Pas,3706.736305,-6.71E-12,3706.736305
10/31/20,2020,10,Balsa del Pulguer,65.13841035,-1.54E-12,65.13841035
10/31/20,2020,10,Montes del Cerrato,6174.258832,-5.96E-11,6174.258832
10/31/20,2020,10,Basses de l'Albera,1171.960921,-2.85E-12,1171.960921
10/31/20,2020,10,Les Gavarres,81982.93393,-1.36E-10,81982.93393
10/31/20,2020,10,Prat de Cabanes i Torreblanca,1039.024882,-2.02E-11,1039.024882
10/31/20,2020,10,Urkiola,-4047.899334,6.35E-12,-4047.899334
10/31/20,2020,10,Alto Navia,1.362983208,-4.00E-14,1.362983208
10/31/20,2020,10,Badina Escudera,-0.846946261,2.00E-14,-0.846946261
10/31/20,2020,10,LA GUARGUERA,1270.5798,-2.64E-12,1270.5798
10/31/20,2020,10,TURBERAS DE ACUMUER,0,0,0
10/31/20,2020,10,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
10/31/20,2020,10,Plans de Sió,4862.549846,-1.70E-11,4862.549846
10/31/20,2020,10,Serra d'en Galceràn,2141.228428,-4.03E-11,2141.228428
10/31/20,2020,10,Ullals del riu Verd,0,0,0
10/31/20,2020,10,Río Guadalmedina,0,0,0
11/30/20,2020,11,Sierra Plana de la Borbolla,526.1541895,-2.91E-12,526.1541895
11/30/20,2020,11,Rias occidentales y Duna de Oyambre,2150.509536,-1.15E-11,2150.509536
11/30/20,2020,11,Dunas de Liencres y Estuario del Pas,858.4889353,-3.01E-12,858.4889353
11/30/20,2020,11,Balsa del Pulguer,-9.232024558,2.02E-13,-9.232024558
11/30/20,2020,11,Montes del Cerrato,1390.323378,1924.157153,3314.480531
11/30/20,2020,11,Basses de l'Albera,2328.677064,-4.93E-12,2328.677064
11/30/20,2020,11,Les Gavarres,132771.8892,-2.95E-10,132771.8892
11/30/20,2020,11,Prat de Cabanes i Torreblanca,-174.2542133,-3.754648157,-178.0088614
11/30/20,2020,11,Urkiola,15085.39153,-4.54E-11,15085.39153
11/30/20,2020,11,Alto Navia,101.1265656,-1.44E-12,101.1265656
11/30/20,2020,11,Badina Escudera,13.28641264,-2.90E-13,13.28641264
11/30/20,2020,11,LA GUARGUERA,542.5097731,-4.61E-12,542.5097731
11/30/20,2020,11,TURBERAS DE ACUMUER,0,0,0
11/30/20,2020,11,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
11/30/20,2020,11,Plans de Sió,9242.707476,-3.21E-11,9242.707476
11/30/20,2020,11,Serra d'en Galceràn,924.1896388,-7.020566994,917.1690718
11/30/20,2020,11,Ullals del riu Verd,0,0,0
11/30/20,2020,11,Río Guadalmedina,0,0,0
12/31/20,2020,12,Sierra Plana de la Borbolla,223.457278,-1.36E-12,223.457278
12/31/20,2020,12,Rias occidentales y Duna de Oyambre,78.82292712,-9.77E-13,78.82292712
12/31/20,2020,12,Dunas de Liencres y Estuario del Pas,75.27793804,-2.05E-12,75.27793804
12/31/20,2020,12,Balsa del Pulguer,14.01867266,10.96241594,24.98108859
12/31/20,2020,12,Montes del Cerrato,-714.3550338,-447.4222125,-1161.777246
12/31/20,2020,12,Basses de l'Albera,-46.49407815,3.09E-13,-46.49407815
12/31/20,2020,12,Les Gavarres,53063.45374,-3.70E-10,53063.45374
12/31/20,2020,12,Prat de Cabanes i Torreblanca,-12.88154805,6.08E-13,-12.88154805
12/31/20,2020,12,Urkiola,5246.643939,-4.23E-11,5246.643939
12/31/20,2020,12,Alto Navia,3.884893159,5.132185886,9.017079045
12/31/20,2020,12,Badina Escudera,17.21961575,13.46551095,30.6851267
12/31/20,2020,12,LA GUARGUERA,59.92165983,-1.98E-12,59.92165983
12/31/20,2020,12,TURBERAS DE ACUMUER,0,0,0
12/31/20,2020,12,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
12/31/20,2020,12,Plans de Sió,-230.6518527,-15.21388207,-245.8657348
12/31/20,2020,12,Serra d'en Galceràn,-27.2486984,2.13E-12,-27.2486984
12/31/20,2020,12,Ullals del riu Verd,0,0,0
12/31/20,2020,12,Río Guadalmedina,0,0,0
1/31/21,2021,1,Sierra Plana de la Borbolla,-267.9392099,-16.20675443,-284.1459643
1/31/21,2021,1,Rias occidentales y Duna de Oyambre,592.0298725,69.56374844,661.5936209
1/31/21,2021,1,Dunas de Liencres y Estuario del Pas,144.8373461,2.482495259,147.3198414
1/31/21,2021,1,Balsa del Pulguer,26.20949138,-7.28E-13,26.20949138
1/31/21,2021,1,Montes del Cerrato,1386.705051,4.309818971,1391.01487
1/31/21,2021,1,Basses de l'Albera,73.13266758,58.38614218,131.5188098
1/31/21,2021,1,Les Gavarres,3115.43072,969.9129299,4085.34365
1/31/21,2021,1,Prat de Cabanes i Torreblanca,-217.9936496,3.76E-12,-217.9936496
1/31/21,2021,1,Urkiola,1458.520924,-1.83E-11,1458.520924
1/31/21,2021,1,Alto Navia,10.27694046,0.104729313,10.38166978
1/31/21,2021,1,Badina Escudera,36.35643435,-1.01E-12,36.35643435
1/31/21,2021,1,LA GUARGUERA,18.70231629,2.52604136,21.22835765
1/31/21,2021,1,TURBERAS DE ACUMUER,0,0,0
1/31/21,2021,1,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
1/31/21,2021,1,Plans de Sió,1374.092627,94.20232094,1468.294948
1/31/21,2021,1,Serra d'en Galceràn,-1934.867209,3.11E-11,-1934.867209
1/31/21,2021,1,Ullals del riu Verd,0,0,0
1/31/21,2021,1,Río Guadalmedina,0,0,0
2/28/21,2021,2,Sierra Plana de la Borbolla,464.0056401,-1.22E-11,464.0056401
2/28/21,2021,2,Rias occidentales y Duna de Oyambre,240.706471,7.851738708,248.5582097
2/28/21,2021,2,Dunas de Liencres y Estuario del Pas,40.05962752,22.54768746,62.60731498
2/28/21,2021,2,Balsa del Pulguer,27.27352047,20.47989107,47.75341154
2/28/21,2021,2,Montes del Cerrato,1251.485164,13527.53647,14779.02163
2/28/21,2021,2,Basses de l'Albera,-745.3474919,3.88E-12,-745.3474919
2/28/21,2021,2,Les Gavarres,-2671.824239,3.67E-11,-2671.824239
2/28/21,2021,2,Prat de Cabanes i Torreblanca,605.3822574,58.5952935,663.9775509
2/28/21,2021,2,Urkiola,-242.8180164,-185.434861,-428.2528774
2/28/21,2021,2,Alto Navia,8.715020454,-1.36E-13,8.715020454
2/28/21,2021,2,Badina Escudera,37.55886265,28.20323166,65.76209431
2/28/21,2021,2,LA GUARGUERA,90.23313593,-1.16E-12,90.23313593
2/28/21,2021,2,TURBERAS DE ACUMUER,0,0,0
2/28/21,2021,2,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
2/28/21,2021,2,Plans de Sió,1055.646361,-1.45E-12,1055.646361
2/28/21,2021,2,Serra d'en Galceràn,-528.2749567,-317.4932708,-845.7682275
2/28/21,2021,2,Ullals del riu Verd,0,0,0
2/28/21,2021,2,Río Guadalmedina,0,0,0
3/31/21,2021,3,Sierra Plana de la Borbolla,-277.1194078,2.08E-12,-277.1194078
3/31/21,2021,3,Rias occidentales y Duna de Oyambre,2523.583806,-1.32E-11,2523.583806
3/31/21,2021,3,Dunas de Liencres y Estuario del Pas,1580.424214,-4.31E-12,1580.424214
3/31/21,2021,3,Balsa del Pulguer,35.37298794,-6.14E-13,35.37298794
3/31/21,2021,3,Montes del Cerrato,3186.358825,-7.48E-11,3186.358825
3/31/21,2021,3,Basses de l'Albera,307.1836253,-3.84E-12,307.1836253
3/31/21,2021,3,Les Gavarres,25506.59968,-2.09E-10,25506.59968
3/31/21,2021,3,Prat de Cabanes i Torreblanca,998.1035318,-1.66E-11,998.1035318
3/31/21,2021,3,Urkiola,10337.24985,-4.88E-11,10337.24985
3/31/21,2021,3,Alto Navia,29.28981169,-4.24E-13,29.28981169
3/31/21,2021,3,Badina Escudera,23.7038201,-4.11E-13,23.7038201
3/31/21,2021,3,LA GUARGUERA,435.2088445,-3.56E-12,435.2088445
3/31/21,2021,3,TURBERAS DE ACUMUER,0,0,0
3/31/21,2021,3,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
3/31/21,2021,3,Plans de Sió,15144.36201,-6.06E-11,15144.36201
3/31/21,2021,3,Serra d'en Galceràn,5645.940447,-9.72E-11,5645.940447
3/31/21,2021,3,Ullals del riu Verd,0,0,0
3/31/21,2021,3,Río Guadalmedina,0,0,0
4/30/21,2021,4,Sierra Plana de la Borbolla,371.7697221,308.1761201,679.9458421
4/30/21,2021,4,Rias occidentales y Duna de Oyambre,954.0557162,1232.115527,2186.171243
4/30/21,2021,4,Dunas de Liencres y Estuario del Pas,0.847649964,1.371500403,2.219150366
4/30/21,2021,4,Balsa del Pulguer,3.693976847,26.2929057,29.98688254
4/30/21,2021,4,Montes del Cerrato,2001.798713,-5.12E-11,2001.798713
4/30/21,2021,4,Basses de l'Albera,188.4761878,-3.97E-12,188.4761878
4/30/21,2021,4,Les Gavarres,4008.093425,-1.15E-10,4008.093425
4/30/21,2021,4,Prat de Cabanes i Torreblanca,1327.771175,31049.63354,32377.40471
4/30/21,2021,4,Urkiola,3307.872834,91865.13349,95173.00632
4/30/21,2021,4,Alto Navia,-9.61930495,-0.787553186,-10.40685814
4/30/21,2021,4,Badina Escudera,5.603191846,39.88227347,45.48546531
4/30/21,2021,4,LA GUARGUERA,91.11162169,672.4915061,763.6031278
4/30/21,2021,4,TURBERAS DE ACUMUER,0,0,0
4/30/21,2021,4,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
4/30/21,2021,4,Plans de Sió,1680.037505,957.9560021,2637.993507
4/30/21,2021,4,Serra d'en Galceràn,1472.76408,30173.68894,31646.45302
4/30/21,2021,4,Ullals del riu Verd,0,0,0
4/30/21,2021,4,Río Guadalmedina,0,0,0
5/31/21,2021,5,Sierra Plana de la Borbolla,408.9074897,-1.04E-11,408.9074897
5/31/21,2021,5,Rias occidentales y Duna de Oyambre,604.8678443,-1.43E-11,604.8678443
5/31/21,2021,5,Dunas de Liencres y Estuario del Pas,615.9426131,-3.64E-12,615.9426131
5/31/21,2021,5,Balsa del Pulguer,-27.26865248,2.09E-13,-27.26865248
5/31/21,2021,5,Montes del Cerrato,6755.388854,-8.20E-11,6755.388854
5/31/21,2021,5,Basses de l'Albera,489.3811577,8.827626657,498.2087844
5/31/21,2021,5,Les Gavarres,22081.50298,537.9346924,22619.43767
5/31/21,2021,5,Prat de Cabanes i Torreblanca,4464.754354,-9.26E-12,4464.754354
5/31/21,2021,5,Urkiola,5852.814495,-2.51E-11,5852.814495
5/31/21,2021,5,Alto Navia,1.703333117,-1.01E-13,1.703333117
5/31/21,2021,5,Badina Escudera,56.81282744,-4.36E-13,56.81282744
5/31/21,2021,5,LA GUARGUERA,253.9559322,-2.43E-12,253.9559322
5/31/21,2021,5,TURBERAS DE ACUMUER,0,0,0
5/31/21,2021,5,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
5/31/21,2021,5,Plans de Sió,3670.048187,-7.12E-11,3670.048187
5/31/21,2021,5,Serra d'en Galceràn,33565.33886,-9.66E-11,33565.33886
5/31/21,2021,5,Ullals del riu Verd,0,0,0
5/31/21,2021,5,Río Guadalmedina,0,0,0
6/30/21,2021,6,Sierra Plana de la Borbolla,818.0944565,-1.11E-11,818.0944565
6/30/21,2021,6,Rias occidentales y Duna de Oyambre,1660.548168,-1.90E-11,1660.548168
6/30/21,2021,6,Dunas de Liencres y Estuario del Pas,1350.558745,-6.59E-12,1350.558745
6/30/21,2021,6,Balsa del Pulguer,67.0258217,-1.44E-12,67.0258217
6/30/21,2021,6,Montes del Cerrato,10304.81126,-1.50E-10,10304.81126
6/30/21,2021,6,Basses de l'Albera,1922.06926,-1.48E-11,1922.06926
6/30/21,2021,6,Les Gavarres,51898.08438,-2.27E-10,51898.08438
6/30/21,2021,6,Prat de Cabanes i Torreblanca,1030.719062,-3.67E-11,1030.719062
6/30/21,2021,6,Urkiola,15923.49225,-5.23E-11,15923.49225
6/30/21,2021,6,Alto Navia,15.28921209,-2.71E-13,15.28921209
6/30/21,2021,6,Badina Escudera,6.002244047,-1.29E-13,6.002244047
6/30/21,2021,6,LA GUARGUERA,740.0588354,-3.76E-12,740.0588354
6/30/21,2021,6,TURBERAS DE ACUMUER,0,0,0
6/30/21,2021,6,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
6/30/21,2021,6,Plans de Sió,17056.02459,-7.73E-11,17056.02459
6/30/21,2021,6,Serra d'en Galceràn,3990.982896,-1.42E-10,3990.982896
6/30/21,2021,6,Ullals del riu Verd,0,0,0
6/30/21,2021,6,Río Guadalmedina,0,0,0
7/31/21,2021,7,Sierra Plana de la Borbolla,179.3457016,-5.20E-12,179.3457016
7/31/21,2021,7,Rias occidentales y Duna de Oyambre,347.3286691,-1.06E-11,347.3286691
7/31/21,2021,7,Dunas de Liencres y Estuario del Pas,23.82258156,-6.21E-13,23.82258156
7/31/21,2021,7,Balsa del Pulguer,107.7832636,-2.66E-12,107.7832636
7/31/21,2021,7,Montes del Cerrato,4222.027865,-6.56E-11,4222.027865
7/31/21,2021,7,Basses de l'Albera,1919.010926,15.27833307,1934.289259
7/31/21,2021,7,Les Gavarres,19706.01187,-1.67E-10,19706.01187
7/31/21,2021,7,Prat de Cabanes i Torreblanca,705.2370691,-1.23E-11,705.2370691
7/31/21,2021,7,Urkiola,59240.7393,-1.12E-10,59240.7393
7/31/21,2021,7,Alto Navia,18.81422387,-5.81E-13,18.81422387
7/31/21,2021,7,Badina Escudera,94.29450619,-2.33E-12,94.29450619
7/31/21,2021,7,LA GUARGUERA,146.8023394,-4.40E-12,146.8023394
7/31/21,2021,7,TURBERAS DE ACUMUER,0,0,0
7/31/21,2021,7,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
7/31/21,2021,7,Plans de Sió,3336.826075,-1.05E-10,3336.826075
7/31/21,2021,7,Serra d'en Galceràn,11117.06679,69.22412905,11186.29092
7/31/21,2021,7,Ullals del riu Verd,0,0,0
7/31/21,2021,7,Río Guadalmedina,0,0,0
8/31/21,2021,8,Sierra Plana de la Borbolla,530.7435721,-1.27E-11,530.7435721
8/31/21,2021,8,Rias occidentales y Duna de Oyambre,563.7352256,-1.31E-11,563.7352256
8/31/21,2021,8,Dunas de Liencres y Estuario del Pas,190.8616205,-3.98E-12,190.8616205
8/31/21,2021,8,Balsa del Pulguer,24.84434189,1.574312503,26.4186544
8/31/21,2021,8,Montes del Cerrato,5645.756163,16.33229921,5662.088462
8/31/21,2021,8,Basses de l'Albera,597.3497283,-1.07E-11,597.3497283
8/31/21,2021,8,Les Gavarres,66849.49919,36.17035499,66885.66954
8/31/21,2021,8,Prat de Cabanes i Torreblanca,319.3393867,473.5006468,792.8400335
8/31/21,2021,8,Urkiola,3397.806455,163.7166175,3561.523072
8/31/21,2021,8,Alto Navia,5.296759514,0.125543959,5.422303473
8/31/21,2021,8,Badina Escudera,-9.230838488,-0.584930947,-9.815769436
8/31/21,2021,8,LA GUARGUERA,313.8194745,-7.68E-12,313.8194745
8/31/21,2021,8,TURBERAS DE ACUMUER,0,0,0
8/31/21,2021,8,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
8/31/21,2021,8,Plans de Sió,9543.465651,281.9180586,9825.38371
8/31/21,2021,8,Serra d'en Galceràn,6505.642686,182.3323881,6687.975074
8/31/21,2021,8,Ullals del riu Verd,0,0,0
8/31/21,2021,8,Río Guadalmedina,0,0,0
9/30/21,2021,9,Sierra Plana de la Borbolla,6683.824139,-1.47E-11,6683.824139
9/30/21,2021,9,Rias occidentales y Duna de Oyambre,8779.452197,-2.04E-11,8779.452197
9/30/21,2021,9,Dunas de Liencres y Estuario del Pas,221.6652806,-1.19E-12,221.6652806
9/30/21,2021,9,Balsa del Pulguer,95.93620763,-2.60E-12,95.93620763
9/30/21,2021,9,Montes del Cerrato,2639.410243,174.6097753,2814.020019
9/30/21,2021,9,Basses de l'Albera,-77.66512297,5.24E-13,-77.66512297
9/30/21,2021,9,Les Gavarres,12601.80574,-5.72E-11,12601.80574
9/30/21,2021,9,Prat de Cabanes i Torreblanca,612.0075188,-2.22E-11,612.0075188
9/30/21,2021,9,Urkiola,18650.43695,-1.18E-10,18650.43695
9/30/21,2021,9,Alto Navia,93.18234244,-1.21E-12,93.18234244
9/30/21,2021,9,Badina Escudera,0.634688378,-1.72E-14,0.634688378
9/30/21,2021,9,LA GUARGUERA,1825.372994,-5.54E-12,1825.372994
9/30/21,2021,9,TURBERAS DE ACUMUER,0,0,0
9/30/21,2021,9,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
9/30/21,2021,9,Plans de Sió,6846.986611,-8.90E-11,6846.986611
9/30/21,2021,9,Serra d'en Galceràn,914.6180429,17.17510033,931.7931432
9/30/21,2021,9,Ullals del riu Verd,0,0,0
9/30/21,2021,9,Río Guadalmedina,0,0,0
10/31/21,2021,10,Sierra Plana de la Borbolla,-217.5476153,-3.215740119,-220.7633554
10/31/21,2021,10,Rias occidentales y Duna de Oyambre,92.25778314,-1.61E-12,92.25778314
10/31/21,2021,10,Dunas de Liencres y Estuario del Pas,92.46304176,-2.12E-12,92.46304176
10/31/21,2021,10,Balsa del Pulguer,-45.26141453,1.31E-12,-45.26141453
10/31/21,2021,10,Montes del Cerrato,1047.495028,1.127906581,1048.622934
10/31/21,2021,10,Basses de l'Albera,262.3468218,-8.07E-12,262.3468218
10/31/21,2021,10,Les Gavarres,2816.191487,-8.92E-11,2816.191487
10/31/21,2021,10,Prat de Cabanes i Torreblanca,245.3082857,24.60881562,269.9171013
10/31/21,2021,10,Urkiola,2946.480815,-6.15E-12,2946.480815
10/31/21,2021,10,Alto Navia,-4.492035248,-0.711316426,-5.203351674
10/31/21,2021,10,Badina Escudera,-6.035375491,1.74E-13,-6.035375491
10/31/21,2021,10,LA GUARGUERA,25.88283921,-7.49E-13,25.88283921
10/31/21,2021,10,TURBERAS DE ACUMUER,0,0,0
10/31/21,2021,10,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
10/31/21,2021,10,Plans de Sió,149.0341582,-5.38E-12,149.0341582
10/31/21,2021,10,Serra d'en Galceràn,5319.593532,0.585584471,5320.179116
10/31/21,2021,10,Ullals del riu Verd,0,0,0
10/31/21,2021,10,Río Guadalmedina,0,0,0
11/30/21,2021,11,Sierra Plana de la Borbolla,-370.8981126,1.44E-12,-370.8981126
11/30/21,2021,11,Rias occidentales y Duna de Oyambre,2684.975034,-8.02E-12,2684.975034
11/30/21,2021,11,Dunas de Liencres y Estuario del Pas,1519.353495,-2.17E-12,1519.353495
11/30/21,2021,11,Balsa del Pulguer,164.4067567,-2.80E-12,164.4067567
11/30/21,2021,11,Montes del Cerrato,234.9911917,-9.22E-12,234.9911917
11/30/21,2021,11,Basses de l'Albera,-1462.559586,3.85E-12,-1462.559586
11/30/21,2021,11,Les Gavarres,-3028.433526,2.14E-11,-3028.433526
11/30/21,2021,11,Prat de Cabanes i Torreblanca,251.9279892,-9.96E-12,251.9279892
11/30/21,2021,11,Urkiola,16693.15114,-3.15E-11,16693.15114
11/30/21,2021,11,Alto Navia,15.47467439,-6.51E-13,15.47467439
11/30/21,2021,11,Badina Escudera,1.841106445,-3.14E-14,1.841106445
11/30/21,2021,11,LA GUARGUERA,-166.4842747,2.96E-13,-166.4842747
11/30/21,2021,11,TURBERAS DE ACUMUER,0,0,0
11/30/21,2021,11,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
11/30/21,2021,11,Plans de Sió,9184.279945,-3.29E-11,9184.279945
11/30/21,2021,11,Serra d'en Galceràn,5.372980196,6.71E-14,5.372980196
11/30/21,2021,11,Ullals del riu Verd,0,0,0
11/30/21,2021,11,Río Guadalmedina,0,0,0
12/31/21,2021,12,Sierra Plana de la Borbolla,3773.606475,-1.66E-11,3773.606475
12/31/21,2021,12,Rias occidentales y Duna de Oyambre,3090.911923,-1.37E-11,3090.911923
12/31/21,2021,12,Dunas de Liencres y Estuario del Pas,549.9537161,-1.90E-12,549.9537161
12/31/21,2021,12,Balsa del Pulguer,-42.69594,9.24E-13,-42.69594
12/31/21,2021,12,Montes del Cerrato,2321.211539,-3.83E-11,2321.211539
12/31/21,2021,12,Basses de l'Albera,1673.674451,-2.22E-12,1673.674451
12/31/21,2021,12,Les Gavarres,-238412.6771,3.26E-10,-238412.6771
12/31/21,2021,12,Prat de Cabanes i Torreblanca,211.9330799,-4.43E-12,211.9330799
12/31/21,2021,12,Urkiola,64958.42689,-8.72E-11,64958.42689
12/31/21,2021,12,Alto Navia,63.3180658,-4.54E-13,63.3180658
12/31/21,2021,12,Badina Escudera,-31.62660756,6.85E-13,-31.62660756
12/31/21,2021,12,LA GUARGUERA,4028.905519,-6.81E-12,4028.905519
12/31/21,2021,12,TURBERAS DE ACUMUER,0,0,0
12/31/21,2021,12,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
12/31/21,2021,12,Plans de Sió,-13909.5281,3.54E-11,-13909.5281
12/31/21,2021,12,Serra d'en Galceràn,-1098.267799,2.62E-11,-1098.267799
12/31/21,2021,12,Ullals del riu Verd,0,0,0
12/31/21,2021,12,Río Guadalmedina,0,0,0
1/31/22,2022,1,Sierra Plana de la Borbolla,11150.22369,-2.14E-11,11150.22369
1/31/22,2022,1,Rias occidentales y Duna de Oyambre,-2461.806865,7.04E-12,-2461.806865
1/31/22,2022,1,Dunas de Liencres y Estuario del Pas,-398.1164543,1.34E-12,-398.1164543
1/31/22,2022,1,Balsa del Pulguer,20.47146429,-4.09E-13,20.47146429
1/31/22,2022,1,Montes del Cerrato,-4732.481446,6.05E-11,-4732.481446
1/31/22,2022,1,Basses de l'Albera,369.4043067,-3.36E-12,369.4043067
1/31/22,2022,1,Les Gavarres,-3975.149578,9.96E-11,-3975.149578
1/31/22,2022,1,Prat de Cabanes i Torreblanca,-396.5091121,7.53E-12,-396.5091121
1/31/22,2022,1,Urkiola,-5120.291824,2.16E-11,-5120.291824
1/31/22,2022,1,Alto Navia,40.00518625,-7.76E-13,40.00518625
1/31/22,2022,1,Badina Escudera,-12.66597552,2.53E-13,-12.66597552
1/31/22,2022,1,LA GUARGUERA,113.2252689,-1.48E-12,113.2252689
1/31/22,2022,1,TURBERAS DE ACUMUER,0,0,0
1/31/22,2022,1,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
1/31/22,2022,1,Plans de Sió,-2682.590427,4.18E-11,-2682.590427
1/31/22,2022,1,Serra d'en Galceràn,3237.879712,-4.91E-11,3237.879712
1/31/22,2022,1,Ullals del riu Verd,0,0,0
1/31/22,2022,1,Río Guadalmedina,0,0,0
2/28/22,2022,2,Sierra Plana de la Borbolla,323.3350916,-9.45E-12,323.3350916
2/28/22,2022,2,Rias occidentales y Duna de Oyambre,285.8654176,-8.26E-12,285.8654176
2/28/22,2022,2,Dunas de Liencres y Estuario del Pas,31.95829657,-7.77E-13,31.95829657
2/28/22,2022,2,Balsa del Pulguer,10.53045204,-3.65E-13,10.53045204
2/28/22,2022,2,Montes del Cerrato,592.1682735,-2.48E-11,592.1682735
2/28/22,2022,2,Basses de l'Albera,269.5907824,-3.48E-12,269.5907824
2/28/22,2022,2,Les Gavarres,7700.29817,-1.67E-10,7700.29817
2/28/22,2022,2,Prat de Cabanes i Torreblanca,-40.57640788,1.89E-12,-40.57640788
2/28/22,2022,2,Urkiola,-352.8282718,8.97E-13,-352.8282718
2/28/22,2022,2,Alto Navia,9.930180074,-3.36E-13,9.930180074
2/28/22,2022,2,Badina Escudera,23.45271372,-8.14E-13,23.45271372
2/28/22,2022,2,LA GUARGUERA,1149.882325,-4.26E-12,1149.882325
2/28/22,2022,2,TURBERAS DE ACUMUER,0,0,0
2/28/22,2022,2,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
2/28/22,2022,2,Plans de Sió,2369.478557,-8.56E-12,2369.478557
2/28/22,2022,2,Serra d'en Galceràn,826.0520419,-3.79E-11,826.0520419
2/28/22,2022,2,Ullals del riu Verd,0,0,0
2/28/22,2022,2,Río Guadalmedina,0,0,0
3/31/22,2022,3,Sierra Plana de la Borbolla,299.0517908,839.371725,1138.423516
3/31/22,2022,3,Rias occidentales y Duna de Oyambre,308.9017754,664.4832452,973.3850205
3/31/22,2022,3,Dunas de Liencres y Estuario del Pas,44.37708068,4.206162731,48.58324341
3/31/22,2022,3,Balsa del Pulguer,36.00847566,107.3152167,143.3236923
3/31/22,2022,3,Montes del Cerrato,-610.6948195,-1435.475312,-2046.170132
3/31/22,2022,3,Basses de l'Albera,-17.23181422,-78.25686053,-95.48867475
3/31/22,2022,3,Les Gavarres,5064.445381,19165.0394,24229.48479
3/31/22,2022,3,Prat de Cabanes i Torreblanca,359.6882262,-1.17E-11,359.6882262
